Time,Transformer_Age,Avg_Humidity,Avg_Transformer_Temperature,Avg_Load,Number_of_failures
3.692020892,6,61.05858132,31,9.638543509,11
3.524632324,5,77.58415332,33.7,16.6575697,10
4.007155726,5,69.13134346,22.2,14.63428763,12
2.526057262,6,77.83690871,41.7,11.4943951,7
3.219984241,6,75.79479162,64,8.511969467,9
3.773912398,4,71.2451931,33.2,5.868329109,8
3.833128243,6,72.05733258,34.8,11.57590105,12
3.73022114,4,81.82415082,32.6,7.783319953,9
3.942893055,6,79.91329323,54.1,5.441855525,11
3.187398779,6,59.03083907,30.6,12.43511441,9
3.361789189,6,62.22862551,21.6,15.58135204,12
3.718831677,4,85.09775274,61,16.93175153,12
2.74052706,7,65.65375468,22.6,12.6176261,7
3.865646218,4,67.47509818,24.1,13.20518012,10
4.034076467,5,85.04044902,52.4,10.13357147,11
3.479305784,6,61.32714372,24.9,9.009187971,8
4.522787502,7,74.98418863,62.4,10.1690728,14
2.529355232,6,69.06695715,21,11.7010276,7
4.930396424,5,73.51397521,54.5,11.25699216,15
3.595613729,6,62.31167774,30.6,11.74971276,10
3.560035946,5,75.72943157,31.7,6.122565782,9
3.439541074,5,68.73655818,41.2,13.79038634,9
3.725795749,6,84.93990921,32.9,11.94817618,14
2.808603418,4,62.40884739,20.4,16.06054049,7
3.86222425,5,80.5074733,61.2,13.33497225,13
3.703582279,5,75.43276404,60,7.201057852,9
2.552573059,6,50.70184059,42.4,11.42777821,5
4.219341476,7,61.19832859,21.4,15.95103479,15
2.461180007,7,94.10156957,41.8,13.27013661,12
3.798263057,5,82.05980045,31.6,9.838860823,11
3.196683916,5,60.75797822,40.2,9.03858274,7
4.394227753,6,70.60329951,61.1,11.57511686,14
3.45962947,6,83.01310137,40.5,11.98705112,12
4.449365474,7,65.06991389,43.9,11.36217447,13
3.774849072,7,73.40614471,40,15.00416025,15
2.741864004,8,60.84508514,43.8,5.562015571,8
3.378552919,5,67.95504431,44.2,9.492634726,8
3.527241163,6,64.0694457,44.5,8.811339904,8
2.626789397,5,63.93980784,23.3,10.07882318,5
3.300373258,6,66.77087285,33.2,6.890882366,9
3.050619515,7,77.5175405,51.7,8.472015,11
3.959774027,6,88.48999368,31.5,15.98484234,16
3.097518273,5,67.67455055,44.2,9.812863007,6
3.497475766,6,58.77785179,30.6,17.74764576,11
4.084469346,7,75.06903351,41.4,13.18285013,15
4.088189071,5,74.38630683,52.4,10.62637904,14
4.195392139,6,71.31393662,63.1,8.211059602,11
2.569322014,5,67.08809212,33.7,7.535303147,5
3.40761572,5,62.82827422,32.1,8.788184057,7
2.643552777,6,84.24079331,40.1,10.22789149,10
3.4985922,6,58.7583185,33.3,13.19529657,11
3.508781808,5,64.15893843,34.2,11.20151408,9
3.070365161,5,70.43611453,64.4,7.083027296,7
3.039100961,5,70.91345492,32.9,14.98119994,10
2.884799498,5,74.04870424,51.3,13.71936042,8
3.506272499,6,69.00568875,40.7,8.233125247,9
3.24984706,4,81.05671724,50.5,12.22121263,8
3.207932649,5,70.53927147,51.2,11.11398665,7
3.383130636,6,63.5862933,33.5,6.296448386,7
3.49366564,6,65.39985895,31,15.72438747,12
3.36255066,7,69.20409265,43.8,10.87021439,10
4.79076349,6,73.01723912,50.7,8.916802693,14
3.302484365,7,72.19763304,32.7,10.72156379,11
3.991913811,5,66.45553737,34.7,12.475976,11
3.730304083,6,71.03157515,41.5,8.621741434,10
3.226536385,7,76.1216851,51,7.183879575,9
3.896611815,6,63.32676905,22.8,8.799483815,11
3.300697841,6,60.14092419,31.2,7.889482888,7
2.910959178,5,85.00956441,52.8,10.40126247,7
3.716216426,5,73.91411758,40.8,8.301051514,9
3.400254325,5,64.49323694,43.4,5.07796472,5
3.37468168,5,61.94613051,31.7,14.26405107,9
4.161426516,6,68.8291844,20.6,7.655073416,11
3.428387001,5,72.06177863,53.2,17.48936407,11
3.158958388,6,57.22587426,40.6,8.813155394,9
3.498710062,6,67.49401542,40.1,7.003161717,9
3.37792687,4,74.87692924,63.5,11.02984906,8
3.102842032,6,74.60134655,42.8,11.5206956,10
3.807256168,8,74.3854426,64.3,10.18542097,14
3.264188387,6,60.8764965,34.2,9.079495426,8
3.861021103,7,65.73968615,20,15.11094957,15
3.442329493,6,68.0432412,24.9,12.79942616,11
4.497948039,7,75.95486546,62.1,13.86737922,18
2.815896085,6,64.74248437,30,4.17501173,6
2.92996844,6,77.8061454,60.2,8.775512188,7
3.231654838,5,58.42130449,24.9,13.34930057,9
4.274202648,7,48.07452587,34,13.30805843,13
3.538356106,6,65.11808719,30.4,12.75591502,10
3.430130099,6,75.62436938,32.7,13.47677848,12
3.850002967,7,62.29360043,20.6,10.31144672,12
2.753056983,5,57.68682534,40,9.408905791,5
3.505501103,7,59.88527098,44.9,11.28658679,12
3.075780593,7,55.69340161,31.7,13.0344167,8
3.311703088,6,66.73256383,42.1,11.83830362,10
3.95247821,4,74.0360063,50.5,16.52050892,12
3.619790059,6,67.08181952,21.9,12.55427491,10
2.698826339,5,68.71037561,44.1,9.399082705,5
3.574987354,4,85.99319668,41.9,7.620136598,8
2.339095858,5,53.79363225,34,10.18195304,3
4.085273968,7,52.16144084,44.3,12.21217128,12
3.574603281,5,84.60741393,33.7,15.13144098,13
3.544525705,5,74.38335529,60.3,8.862162819,9
3.546795359,6,65.29723046,44.1,9.66020724,9
4.263708089,4,64.75843395,22.8,19.18182204,14
4.07857299,5,71.48236136,34.1,4.658174197,9
3.442688116,5,56.54256368,23.6,11.42162668,8
3.300045394,5,69.65764486,20.4,11.3409436,9
3.550409699,8,76.58973254,50.1,13.6101445,15
2.745259652,6,81.77970777,52.6,14.62980404,11
3.27912548,7,77.66273201,60.3,8.001389744,10
3.235512084,7,73.46028356,61.5,6.593046151,10
3.633946877,6,55.48952363,33.3,9.48922711,9
3.769453729,5,64.29240597,22.3,15.33979487,11
3.594313435,5,71.93351833,53.4,10.39435751,10
3.196985353,6,76.30095678,41.5,7.347350739,8
2.77105608,7,70.3104064,35,6.365840191,9
2.885210283,4,80.58463315,63.9,9.980121014,7
3.294857748,7,69.90591389,31.2,10.91455832,11
3.653655287,6,61.82842582,35,15.65452944,11
4.287641552,6,56.52140784,30.3,6.833920746,10
3.98548052,5,75.56496736,53.7,7.826936599,10
2.54733767,5,75.0901234,51.1,11.8667312,7
3.431154505,5,65.42681826,20,5.236032069,7
2.749271135,5,77.53369654,50.3,13.67977326,8
3.169939486,7,73.37229454,52.1,8.470634968,10
3.801208576,7,73.729051,40,8.460168382,13
3.861517453,7,70.89957773,34.3,12.92706699,14
3.806665758,7,70.97598214,44.7,13.68501704,15
3.158980911,5,79.83210474,52.8,10.50479465,11
3.420584497,6,71.14040067,52.1,11.15986646,12
3.239206726,4,80.05585409,30,14.54412043,9
2.626164546,7,72.26648713,52.1,14.05428062,10
2.945460177,6,87.64793543,62.7,12.84912404,9
3.20306657,7,48.69230945,44.1,13.35386575,9
4.153824627,6,55.84221042,21.5,7.789673116,9
3.478883141,6,44.3244788,23.1,10.19285652,9
3.926210374,6,82.96472748,32.1,12.64943308,13
3.146360594,5,71.72294917,31.7,12.8935263,11
3.222860085,4,63.70539309,41,5.837610368,5
4.175003208,4,71.07708222,34.6,15.39118537,12
3.775280382,6,49.85136207,22.7,10.7275143,10
2.792731805,6,85.42278467,31.3,14.03177154,10
4.12759591,5,73.41589191,62.9,7.72306692,9
3.705009913,5,84.26960904,44.2,10.2875313,10
2.756376443,6,75.75850909,63.2,15.08218829,10
2.948251923,4,69.79466291,33.5,11.31887043,6
3.444609371,7,74.00270375,30.7,10.79283243,12
3.348524608,4,77.90517503,30.1,9.305933642,7
3.729105854,6,73.6243939,33.5,6.572633136,10
3.154842407,5,69.41237828,30.3,12.36325093,8
3.576129895,5,53.36456813,40.4,8.660643135,9
3.426822796,5,64.92639033,22.4,10.66446656,8
3.239729595,5,67.35937383,33.8,9.534748873,8
5.329896342,7,85.18608175,32.9,11.46071097,18
2.911321928,6,64.62523336,32,9.51618212,7
4.684024399,7,73.54176826,51.5,8.468556032,15
2.467010842,4,52.59695412,30.4,9.904689538,2
3.044619521,6,87.0703545,64.6,9.260883706,9
2.923823852,4,67.7289269,34.3,10.19435751,6
3.995237877,8,71.06488519,62.3,8.821009097,13
4.365893295,6,68.79693934,21.5,10.60034672,15
3.49637925,5,57.40486568,22.6,10.76615169,8
3.9238242,6,60.31407265,23,12.5884203,11
3.660577949,6,82.16773467,60,12.08353899,13
3.110643196,5,58.61576421,41.7,14.72669685,7
3.612170061,3,64.9408094,24.8,15.42329265,8
3.107569417,4,84.80848339,53.3,9.493480006,7
3.553521384,5,62.20975939,24.5,14.49007351,9
3.44357463,5,80.48969161,61.9,5.192982032,8
3.085897083,6,71.26592432,50,7.123458672,7
2.95523537,5,73.36633321,50.6,12.57376581,10
3.518253087,5,58.71745805,32.6,11.31568567,8
3.777685558,5,80.32757197,34.5,11.35065966,11
2.710040248,3,75.54406493,54.7,17.80984437,8
3.051707148,5,61.78077704,23.5,10.54237497,6
4.566736319,7,82.22633273,43.1,11.57791091,18
3.677563739,5,79.57794538,32.2,13.37612961,12
3.465461409,6,81.90954956,31.4,11.60786407,12
3.39109493,6,55.64721388,20.5,14.65737511,9
4.351340176,5,47.844429,21.3,10.57866875,10
3.666138276,6,69.42989831,24.4,9.936868722,11
3.575245216,6,58.70545006,20.1,7.771216625,9
3.145204395,5,75.28388439,31.6,12.74634161,10
3.670524835,5,66.74787231,21,12.40506002,11
3.464410748,4,73.87976068,43,7.657713681,7
3.342779076,6,73.81224842,41.8,8.570289757,9
3.057173749,6,82.85496304,30.5,8.521181224,10
3.424571773,5,65.71301756,42.8,9.470101186,9
3.310081725,6,73.97905268,33.5,7.252537195,8
4.11741524,6,70.41855436,51.5,13.35501155,13
2.966514006,5,80.19014599,41.9,8.834544794,6
2.656312492,6,67.09152749,23.1,14.32673032,8
3.170913268,5,66.52975581,45,12.25025864,9
3.82659547,4,68.42773256,24,10.0046311,8
3.804126089,5,58.92953879,43.2,7.81602486,8
2.766221495,3,77.05864803,52.7,9.472778372,4
4.343301326,5,82.44632763,64.1,12.15863045,14
3.876455925,5,84.89496905,32.7,9.454118111,11
3.690280053,3,53.70162144,20.6,11.9373392,8
4.32098796,5,66.84680096,21.8,7.684653911,9
3.861012019,4,61.80845251,22.5,11.177325,8
3.188612633,6,70.06551311,40.9,15.49170606,12
3.678551126,5,75.18827433,63.5,9.204178207,8
3.694955567,7,64.12060235,32.5,7.256091478,11
3.632694315,5,59.95248573,42.1,11.5990456,10
2.893255592,4,74.10521157,32.6,7.664184073,6
3.048479284,4,65.08818009,23.8,11.41146979,6
3.719246337,5,61.39857974,44.6,15.70847409,12
3.356687138,5,62.51224246,23.2,8.264394781,7
2.481540641,6,76.47020069,32.4,13.17097338,10
4.283506909,5,87.20522984,52.5,13.02599697,15
4.341734468,5,64.09772532,31.5,13.38732091,14
3.258577774,7,82.35833085,32.9,6.810487588,11
2.254227621,6,64.41014974,24.8,15.18348128,9
4.451252292,6,82.9257598,41.7,12.3391043,15
3.602331395,7,68.76103638,24,10.3898485,12
3.400245483,5,85.83188696,43.8,9.645084417,10
4.33049433,5,49.47302123,31.3,9.961904474,11
3.110910918,4,67.24241154,33.7,11.34959296,7
2.922444599,5,70.19923508,52.4,15.65419737,9
2.275358212,5,84.25840675,30.2,10.98647923,6
3.97293114,6,83.2510576,52.7,13.83842763,13
3.261662472,5,68.30251968,32.9,7.33611864,7
2.767846194,5,65.86596188,30.9,7.585366775,5
3.839637911,6,68.19864844,43.7,11.35743571,12
3.099743659,5,57.96622943,31.8,15.67609076,8
3.768087446,4,85.3440979,40,12.77436452,11
3.143658299,6,48.11622635,43.1,14.66082125,7
4.239762569,6,63.68278688,21.4,10.08708692,14
2.438171389,6,80.91053212,64.4,12.59692866,7
4.353836738,8,76.57627412,51.1,12.05995202,17
3.898890849,6,65.33764769,21.2,10.23725553,12
3.922972865,8,65.59628742,35,8.805630483,13
3.105614005,6,67.9627685,30.7,12.65064957,8
4.055240728,6,69.13781564,44.6,10.43797014,12
3.334669516,7,78.09918772,64.3,14.90281872,15
3.329650122,5,77.46836473,44.4,13.02949069,12
2.863844119,5,62.32450675,31.3,13.54915715,8
3.215096913,7,73.16483227,32.6,8.580191626,9
3.449319363,6,53.35758659,43.7,6.682436896,8
3.686359707,5,84.57362267,41,10.83435831,11
2.713255851,7,78.44325517,60.1,13.71744875,9
3.680373166,6,82.25972138,32.7,14.01135638,14
4.026202164,6,64.64254235,35,15.54293335,12
3.621777504,5,69.67134875,45,16.6583836,11
2.648917135,4,64.26074813,31,15.72325524,7
3.203640507,6,70.10253183,31.5,14.53696034,11
3.389334316,4,74.45724233,40.3,8.621097759,6
2.445886205,7,51.10956386,22.7,5.683720623,5
3.069859577,5,70.83483134,43.9,7.697589805,6
3.192283408,6,75.514293,60.7,12.64944993,11
2.532681484,6,69.88851757,31,9.694548934,6
3.181565178,3,73.68073057,34.4,16.49894597,7
3.042606054,7,81.01403538,30.6,15.30715334,13
3.470590071,8,95.70048159,40.7,8.162833178,13
4.202651314,7,63.63733643,43.5,13.17045313,15
3.129282932,4,65.28068683,23.7,15.01078791,8
2.661274108,6,59.45896722,42.4,8.933517332,7
3.321859635,4,76.39188434,53.7,6.900630121,8
3.266571582,6,51.85860953,40.2,13.83091365,8
3.208698571,6,86.99543873,40.2,10.02934073,11
4.15148319,6,59.21215989,45,5.470838537,10
3.901909234,6,76.47121762,61,12.57016478,12
3.59062908,5,72.45610106,64.2,9.592482709,10
3.071680884,5,73.47449707,33.5,8.255625783,6
4.389428444,4,66.02560307,34.8,9.119932296,9
2.831490556,6,82.34530691,63.2,10.67672001,11
2.658082595,4,68.75062831,23.8,9.722464038,5
3.826912061,5,57.8641233,34.5,15.10176961,12
3.293712985,6,83.69451056,42.1,13.80839912,14
3.704854745,6,80.35623147,62.1,14.09019846,13
3.096018773,4,79.28356117,32.3,11.40792381,6
3.851202022,5,66.60626274,23.6,10.33750352,9
3.938219388,5,86.92723427,60.8,13.16531911,14
3.460335658,4,59.32069891,44.9,13.77077014,7
3.1612493,4,71.17112139,43.9,17.14165676,9
2.927420795,4,59.36286875,24.9,8.093754422,4
2.614688019,7,75.20857506,52.8,10.52165016,9
3.154850208,7,87.91163731,34,14.39405618,12
4.045193621,5,78.74564489,52.5,9.064974916,11
3.839967277,6,70.15781826,53.5,7.40102212,11
3.951242203,5,73.04337593,32.4,12.93323052,11
3.81458402,3,71.97069085,64.2,12.21044988,9
3.499445266,4,77.73536289,52.2,8.967775501,9
3.157207069,5,68.60745166,23.8,8.111737245,8
2.272172218,4,61.19878765,41.6,8.015073503,2
4.364330803,5,67.69516686,21,7.6702873,10
3.563638279,5,81.00920819,64.3,4.989121368,10
2.594163711,7,60.10627933,42.9,12.11478538,9
3.699103509,5,74.24722959,54.3,10.98921093,11
4.004209452,5,71.43813449,62.5,9.149920498,9
2.943522112,5,77.48963785,43.3,13.31429612,7
4.006081199,5,63.23822116,41.4,11.87849611,12
3.160092665,7,68.44399336,34.1,9.479110974,10
3.698100597,5,71.24513456,51.1,8.420201505,9
3.864748164,6,71.19862076,30,9.854297219,12
3.448769477,4,63.11314926,44.6,8.359159233,6
2.720489022,5,71.36285579,54.5,12.31168059,7
3.096503351,5,71.76352932,43.7,12.63229081,9
3.43299781,5,46.58690271,34.2,10.27654872,5
4.078529446,7,64.56360286,30.8,14.10449485,14
2.616147755,5,78.52066885,31.6,11.92912076,7
3.259045743,6,77.09617653,64,13.87020665,11
3.034095938,7,71.3125578,43.9,10.11465564,11
1.950386388,4,70.47435339,44.4,13.96856583,4
3.823693073,5,76.00015977,34.6,6.567729711,8
3.700568826,6,66.50801681,22,9.143510239,11
3.339137224,3,79.38421221,41.2,10.65403174,8
3.407129013,6,60.85627686,41.6,7.884432884,7
3.273504774,6,68.42533838,41.4,9.619101004,10
3.147208573,6,66.82731041,32.2,5.893551619,7
3.005951855,6,67.15733778,43.8,7.474362615,7
3.639346019,4,70.49997801,52.4,12.11172258,7
3.693451396,5,56.27387829,34,9.322432379,8
3.069054246,5,77.91948979,34.5,10.89127587,8
4.169319734,5,61.60323135,41.4,13.57860944,13
2.189683281,6,61.66052316,43.8,6.705909249,4
2.943222348,6,77.72294448,61.9,12.55618428,10
3.357205214,6,69.27319958,34.6,8.035798725,9
3.116330596,7,46.26558167,20,10.31841861,8
3.026786637,5,78.80521416,60.4,10.9776179,8
4.328788247,5,73.40992379,33.2,14.71659982,15
2.409696392,4,62.5906992,30.2,11.0402819,5
3.358151425,4,62.28655544,33.4,9.050732552,6
3.579536809,5,68.69613492,44.1,13.95422621,10
3.997402067,6,77.44385348,52.9,8.104128272,13
3.719044571,7,65.96280173,33,9.758548013,12
3.072931633,5,47.07758996,32.4,11.02318918,6
3.749152029,5,75.10711574,41.1,14.07116138,11
3.18572716,8,70.63085614,62.3,7.083399604,10
2.382720467,5,78.77403593,64.4,9.764164161,5
3.173510331,5,69.92732532,22.5,12.98677847,10
4.153090118,5,68.21687363,40.6,12.05489466,12
2.702905719,6,67.82860704,21.8,9.021817108,7
2.251347716,7,72.66475345,32,11.86249111,7
3.601711835,5,57.25266904,24.8,13.69502955,9
4.77036892,5,75.2809801,65,10.67372806,14
2.349046816,5,70.15252974,33.3,11.37607392,6
3.058701394,5,82.03353428,54.6,13.58328483,10
2.711642145,5,80.0318507,42.1,11.99879469,8
4.697527413,5,80.39282316,33,13.34934154,15
3.071123638,7,61.75147479,32.3,8.820948095,9
2.3235511,6,57.28597316,42.4,9.635496457,5
3.315845894,6,74.06529543,30.2,8.671620424,9
4.346752954,4,74.58554034,33.9,4.950774517,8
3.634050716,7,62.27752216,20.5,13.57033894,12
3.470284548,6,73.46570952,63.2,15.74240212,14
4.175079285,4,78.65276959,52.7,13.23546473,12
2.986257276,7,72.67249766,43.8,7.372208353,9
3.528901247,5,85.98246883,32.5,6.918629017,10
3.238019268,4,72.00581808,44.1,10.15101333,5
3.641862953,5,67.47876001,25,15.7388545,11
2.613231783,7,67.99866021,44.8,11.32108217,9
2.879534886,6,72.56935779,40.8,9.61223217,6
3.489180658,6,79.47610774,31.4,13.6198407,13
3.830953195,7,70.67327828,42.9,10.13225845,13
3.221032109,6,74.56185045,34.5,12.27223699,11
3.590176098,5,70.46825652,33.2,11.94794138,11
3.902789287,6,73.48649923,33,15.29156644,14
3.332282105,6,73.77845327,62.6,3.141232485,7
3.936853391,5,65.37351508,33.2,15.26711193,11
4.40881829,7,91.79993536,52.9,15.1660646,18
3.321126454,7,72.36402011,61,9.748379498,11
3.997550409,6,63.86486309,31.6,10.48940851,12
3.791941848,5,62.65051496,41.7,14.3303956,11
3.959577748,6,64.89267832,24.9,8.096461504,10
3.487526284,6,61.10191694,32.4,10.6304578,10
2.843406385,5,78.57343016,62.2,11.38744631,8
3.959042325,5,59.1001256,31.7,12.87001752,11
3.285364243,5,77.88138382,52.2,6.870599248,8
3.201814905,6,69.56937821,40,14.95327183,12
4.195421534,5,60.79424489,22.2,12.80706399,11
4.018221878,6,71.81116046,30.1,15.10286699,15
3.003435359,7,70.21787448,34.2,10.82371017,10
3.563149483,7,78.69974067,31.3,8.438477418,11
2.531029726,6,67.67066347,40.4,11.9938037,7
2.85463266,6,70.60080868,43,13.20605784,9
3.155279615,6,76.14217985,62.3,10.68463565,9
3.39562664,8,61.22465225,24.7,15.77830357,14
3.306928401,7,61.42730956,42.9,9.399108326,11
3.343585469,6,80.39700873,51.6,6.665727427,10
3.365580189,4,78.79544727,54.1,8.806809136,8
3.647996185,6,79.83172003,30.9,13.87398464,13
2.514645974,7,59.42275646,21,9.373220051,8
4.147755054,8,73.92164066,33.9,15.70099858,18
2.556862328,7,75.5757585,34.5,12.77270605,9
3.426366689,5,58.61133737,41.8,12.0031368,8
4.013419944,6,71.3508385,43.3,9.072489033,13
2.934801292,6,90.98979835,34.4,13.28556314,13
3.444876925,4,56.27663434,40.4,11.94541995,6
3.83045571,5,78.56053644,61.4,11.98823314,13
3.631713969,4,79.15452714,43,11.70261738,9
3.511715254,8,61.85950711,20.2,11.65336231,14
4.017477461,6,82.01423572,52.7,8.131288303,13
2.834267558,7,65.9669477,20.7,9.169739575,9
2.913421026,8,70.74322473,51.6,7.644189756,10
3.663531621,6,64.14579249,43.1,11.07710773,12
2.813329033,4,67.8153687,31.9,13.25912657,4
3.641643109,5,65.3014678,23,7.699059237,8
2.46093883,5,75.31572717,31.9,11.45743289,7
3.000485515,5,76.28030848,31.1,12.46874585,9
3.880040347,7,68.58624507,30.3,15.04911164,15
4.286175553,4,83.03301694,30.1,13.81856588,13
2.915533958,6,63.11064909,24.6,10.74883061,8
3.754473647,5,80.61729885,41.8,17.15002253,15
3.294959437,5,58.84307666,32.5,5.553902679,6
3.108817152,7,76.81443787,60.7,7.230582333,10
3.449871774,6,80.90746781,34.5,11.05604779,11
4.093144975,6,50.86433684,44.3,13.63871966,11
2.911256025,7,87.49000788,60.8,13.48901913,13
2.630849176,4,86.78774415,40.7,9.302523892,5
3.927383272,4,68.66564918,32.3,16.41303318,11
2.886396152,6,72.99320698,63.1,9.522165725,8
2.760064469,5,68.26893598,20.7,12.68515992,5
3.557830136,5,71.03995531,33.9,12.29689628,10
3.757238079,6,63.41246108,21.6,15.06751473,13
2.704410137,5,84.6138084,40.9,6.175392904,5
3.556055615,6,62.25548367,40.5,16.01354462,11
3.336658314,5,76.01754384,61.1,9.874528371,9
3.492082613,5,65.9799426,45,11.69133861,8
3.673820651,4,47.05015387,43.5,11.47033013,6
2.870489625,5,83.27776474,63.6,8.890475953,6
5.044210107,4,90.39381544,40.8,6.94750963,15
2.761875509,6,63.30243408,42,14.92836225,10
2.393072904,4,79.8951567,30.3,13.77216715,6
3.217569351,5,59.45759611,23.7,8.198192444,5
3.31314247,5,59.45900039,31.8,9.238085918,6
4.099972714,5,62.81916393,44.7,12.2889502,12
3.258818083,6,71.81912393,50.9,11.00088138,11
4.63100181,5,64.90128894,44.9,11.87457536,15
3.766703751,6,73.2160966,50.2,12.97858482,12
4.17129598,7,79.46184619,40.9,13.02935232,17
2.856201033,5,76.48730581,51.6,6.045500056,6
4.247312041,6,62.5590011,33.6,4.259993617,9
3.106101026,7,74.59908516,40.8,6.785191042,11
3.474309601,5,86.57342635,53.7,8.217419635,11
3.295656637,4,74.76142093,31.6,12.91265444,11
3.182230013,5,65.83251654,34.2,6.158349658,7
